345.41, 148.00, 
345.43, 145.00, 
345.46, 144.00, 
345.51, 140.00, 
345.53, 136.00, 
345.56, 132.00, 
345.59, 128.00, 
345.63, 126.00, 
345.68, 124.00, 
345.71, 121.00, 
345.74, 120.00, 
345.78, 118.00, 
345.81, 117.00, 
345.83, 117.00, 
345.86, 115.00, 
345.89, 116.00, 
345.93, 115.00, 
345.96, 114.00, 
346.03, 114.00, 
346.05, 114.00, 
346.08, 108.00, 
346.11, 118.00, 
346.15, 116.00, 
346.18, 120.00, 
346.21, 123.00, 
346.23, 124.00, 
346.26, 126.00, 
346.29, 129.00, 
346.33, 132.00, 
346.36, 135.00, 
346.43, 144.00, 
346.46, 144.00, 
346.49, 146.00, 
346.52, 149.00, 
346.55, 151.00, 
346.58, 152.00, 
346.61, 154.00, 
346.63, 155.00, 
346.66, 155.00, 
346.69, 155.00, 
346.73, 154.00, 
346.76, 155.00, 
346.83, 156.00, 
346.85, 156.00, 
346.88, 156.00, 
346.91, 157.00, 
346.93, 158.00, 
346.96, 159.00, 
346.99, 160.00, 
347.03, 162.00, 
347.06, 161.00, 
347.10, 160.00, 
347.13, 159.00, 
347.16, 158.00, 
347.23, 154.00, 
347.26, 150.00, 
347.28, 150.00, 
347.32, 147.00, 
347.35, 144.00, 
347.36, 141.00, 
347.41, 139.00, 
347.43, 136.00, 
347.46, 132.00, 
347.50, 129.00, 
347.53, 127.00, 
347.57, 127.00, 
347.62, 124.00, 
347.67, 124.00, 
347.68, 124.00, 
347.71, 126.00, 
347.73, 128.00, 
347.77, 131.00, 
347.90, 142.00, 
347.94, 144.00, 
347.97, 148.00, 
348.02, 150.00, 
348.07, 150.00, 
348.10, 151.00, 
348.14, 150.00, 
348.17, 148.00, 
348.20, 147.00, 
348.24, 146.00, 
348.27, 144.00, 
348.30, 143.00, 
348.34, 143.00, 
348.37, 141.00, 
348.42, 140.00, 
348.47, 139.00, 
348.50, 138.00, 
348.52, 138.00, 
348.55, 137.00, 
348.57, 136.00, 
348.60, 136.00, 
348.64, 135.00, 
348.67, 134.00, 
348.70, 135.00, 
348.74, 134.00, 
348.77, 133.00, 
348.82, 133.00, 
348.85, 133.00, 
348.88, 133.00, 
348.92, 133.00, 
348.94, 132.00, 
348.97, 132.00, 
349.00, 132.00, 
349.04, 132.00, 
349.07, 132.00, 
349.10, 132.00, 
349.14, 132.00, 
349.17, 132.00, 
349.22, 131.00, 
349.25, 131.00, 
349.29, 132.00, 
349.32, 132.00, 
349.35, 132.00, 
349.39, 131.00, 
349.40, 131.00, 
349.44, 132.00, 
349.47, 131.00, 
349.50, 131.00, 
349.54, 131.00, 
349.57, 130.00, 
349.62, 130.00, 
349.66, 130.00, 
349.69, 130.00, 
349.72, 129.00, 
349.76, 129.00, 
349.77, 129.00, 
349.80, 128.00, 
349.84, 128.00, 
349.87, 127.00, 
349.90, 126.00, 
349.92, 126.00, 
349.96, 127.00, 
350.02, 130.00, 
350.06, 133.00, 
350.09, 136.00, 
350.13, 139.00, 
350.16, 139.00, 
350.17, 140.00, 
350.20, 141.00, 
350.24, 139.00, 
350.27, 137.00, 
350.30, 135.00, 
350.33, 133.00, 
350.36, 130.00, 
350.43, 126.00, 
350.46, 124.00, 
350.49, 122.00, 
350.53, 120.00, 
350.56, 119.00, 
350.59, 119.00, 
350.62, 117.00, 
350.64, 116.00, 
350.67, 114.00, 
350.70, 107.00, 
350.73, 112.00, 
350.76, 113.00, 
350.83, 110.00, 
350.86, 112.00, 
350.89, 113.00, 
350.93, 116.00, 
350.96, 119.00, 
350.97, 119.00, 
351.01, 121.00, 
351.03, 121.00, 
351.07, 119.00, 
351.11, 117.00, 
351.13, 115.00, 
351.16, 112.00, 
351.23, 107.00, 
351.26, 108.00, 
351.29, 104.00, 
351.33, 105.00, 
351.36, 103.00, 
351.39, 104.00, 
351.41, 104.00, 
351.44, 104.00, 
351.46, 108.00, 
351.49, 111.00, 
351.53, 115.00, 
351.56, 120.00, 
351.63, 135.00, 
351.66, 142.00, 
351.69, 148.00, 
351.73, 154.00, 
351.76, 157.00, 
351.79, 160.00, 
351.81, 160.00, 
351.85, 161.00, 
351.86, 160.00, 
351.89, 158.00, 
351.93, 154.00, 
351.96, 149.00, 
352.03, 135.00, 
352.06, 127.00, 
352.09, 117.00, 
352.13, 109.00, 
352.16, 102.00, 
352.19, 96.00, 
352.21, 96.00, 
352.25, 91.00, 
352.26, 89.00, 
352.29, 88.00, 
352.33, 89.00, 
352.36, 92.00, 
352.43, 101.00, 
352.46, 108.00, 
352.49, 117.00, 
352.52, 125.00, 
352.56, 133.00, 
352.59, 142.00, 
352.63, 148.00, 
352.65, 148.00, 
352.68, 154.00, 
352.71, 157.00, 
352.73, 157.00, 
352.76, 156.00, 
352.83, 152.00, 
352.86, 147.00, 
352.89, 140.00, 
352.93, 131.00, 
352.96, 123.00, 
352.99, 116.00, 
353.03, 109.00, 
353.05, 109.00, 
353.08, 104.00, 
353.11, 100.00, 
353.13, 97.00, 
353.16, 95.00, 
353.23, 95.00, 
353.26, 96.00, 
353.30, 97.00, 
353.33, 101.00, 
353.35, 105.00, 
353.38, 111.00, 
353.41, 116.00, 
353.45, 123.00, 
353.48, 123.00, 
353.50, 128.00, 
353.53, 134.00, 
353.57, 140.00, 
353.63, 146.00, 
353.67, 149.00, 
353.70, 150.00, 
353.73, 153.00, 
353.75, 156.00, 
353.78, 159.00, 
353.81, 158.00, 
353.85, 157.00, 
353.88, 157.00, 
353.90, 157.00, 
353.93, 158.00, 
353.97, 158.00, 
354.03, 156.00, 
354.07, 154.00, 
354.10, 152.00, 
354.13, 152.00, 
354.15, 151.00, 
354.18, 150.00, 
354.23, 151.00, 
354.25, 150.00, 
354.28, 150.00, 
354.30, 151.00, 
354.34, 151.00, 
354.37, 151.00, 
354.43, 152.00, 
354.45, 152.00, 
354.48, 153.00, 
354.53, 153.00, 
355.42, 159.00, 
355.45, 159.00, 
355.49, 158.00, 
355.50, 158.00, 
355.54, 157.00, 
355.57, 156.00, 
355.63, 153.00, 
355.66, 151.00, 
355.69, 150.00, 
355.72, 149.00, 
355.76, 149.00, 
355.79, 149.00, 
355.82, 149.00, 
355.86, 150.00, 
355.89, 153.00, 
355.92, 156.00, 
355.94, 156.00, 
355.97, 159.00, 
356.02, 162.00, 
356.06, 162.00, 
356.09, 161.00, 
356.12, 159.00, 
356.16, 158.00, 
356.19, 154.00, 
356.22, 151.00, 
356.26, 148.00, 
356.29, 143.00, 
356.32, 140.00, 
356.34, 140.00, 
356.37, 135.00, 
356.44, 129.00, 
356.46, 125.00, 
356.49, 123.00, 
356.52, 121.00, 
356.56, 118.00, 
356.59, 117.00, 
356.62, 116.00, 
356.64, 115.00, 
356.69, 114.00, 
356.72, 115.00, 
356.74, 116.00, 
356.77, 116.00, 
356.82, 119.00, 
356.86, 120.00, 
356.89, 123.00, 
356.92, 124.00, 
356.96, 127.00, 
356.99, 132.00, 
357.02, 136.00, 
357.06, 140.00, 
357.09, 142.00, 
357.12, 143.00, 
357.14, 144.00, 
357.17, 144.00, 
357.24, 142.00, 
357.26, 141.00, 
357.29, 141.00, 
357.32, 139.00, 
357.36, 138.00, 
357.39, 137.00, 
357.42, 136.00, 
357.44, 134.00, 
357.49, 133.00, 
357.52, 130.00, 
357.54, 127.00, 
357.58, 127.00, 
357.62, 120.00, 
357.66, 118.00, 
357.69, 115.00, 
357.72, 112.00, 
357.76, 111.00, 
357.79, 109.00, 
357.82, 109.00, 
357.85, 109.00, 
357.88, 111.00, 
357.92, 112.00, 
357.95, 116.00, 
